ID,Calories,Age,Duration,Heart_Rate,Body_Temp
7093,40.0,33,12.0,88.0,40.1
7094,191.0,64,28.0,100.0,40.6
7095,58.0,66,11.0,94.0,39.9
7096,28.0,32,8.0,84.0,39.6
7097,207.0,66,27.0,116.0,40.8
7098,111.0,76,20.0,92.0,40.8
7099,19.0,52,6.0,80.0,39.2
7100,4.0,47,1.0,84.0,37.8
7101,76.0,28,16.0,98.0,40.2
7102,35.0,46,8.0,87.0,39.5
7103,71.0,50,12.0,99.0,39.8
7104,36.0,79,8.0,83.0,39.2
7105,144.0,42,26.0,98.0,40.3
7106,17.0,65,4.0,82.0,38.7
7107,151.0,30,25.0,105.0,40.8
7108,9.0,26,5.0,77.0,39.2
7109,55.0,26,16.0,87.0,40.4
7110,124.0,70,20.0,95.0,40.4
7111,71.0,69,13.0,94.0,40.0
7112,36.0,21,11.0,89.0,40.0
7113,119.0,76,20.0,96.0,40.3
7114,16.0,25,4.0,86.0,38.9
7115,147.0,24,27.0,100.0,40.7
7116,104.0,39,18.0,100.0,40.7
7117,63.0,34,16.0,90.0,40.2
7118,57.0,26,14.0,94.0,40.3
7119,28.0,29,6.0,92.0,39.0
7120,203.0,71,22.0,111.0,41.0
7121,181.0,25,28.0,109.0,41.2
7122,117.0,30,21.0,99.0,40.6
7123,49.0,25,12.0,93.0,40.1
7124,67.0,25,15.0,96.0,40.5
7125,124.0,65,18.0,100.0,40.5
7126,15.0,23,6.0,84.0,39.6
7127,5.0,65,1.0,86.0,37.7
7128,13.0,30,4.0,87.0,38.8
7129,140.0,68,23.0,100.0,40.5
7130,20.0,31,5.0,92.0,39.0
7131,13.0,30,3.0,89.0,38.8
7132,114.0,43,21.0,99.0,40.9
7133,8.0,72,2.0,77.0,38.4
7134,221.0,76,28.0,116.0,40.4
7135,87.0,26,16.0,105.0,40.4
7136,14.0,70,3.0,86.0,38.8
7137,9.0,41,2.0,86.0,38.3
7138,14.0,33,4.0,80.0,38.7
7139,84.0,21,20.0,97.0,40.4
7140,5.0,40,2.0,81.0,38.1
7141,71.0,46,14.0,93.0,40.2
7142,12.0,47,3.0,84.0,38.9
7143,2.0,20,1.0,81.0,38.1
7144,89.0,26,16.0,101.0,39.9
7145,166.0,27,27.0,107.0,41.0
7146,137.0,68,22.0,102.0,40.1
7147,37.0,72,8.0,83.0,39.3
7148,19.0,47,6.0,81.0,39.4
7149,201.0,37,28.0,110.0,41.0
7150,54.0,37,12.0,94.0,39.5
7151,46.0,76,7.0,93.0,39.6
7152,20.0,27,6.0,88.0,39.4
7153,32.0,37,9.0,85.0,39.4
7154,26.0,40,7.0,83.0,39.5
7155,89.0,69,16.0,95.0,40.3
7156,118.0,56,20.0,97.0,40.6
7157,162.0,35,29.0,102.0,41.0
7158,191.0,51,30.0,101.0,40.6
7159,25.0,22,6.0,89.0,39.1
7160,160.0,29,25.0,109.0,40.5
7161,7.0,28,2.0,90.0,38.4
7162,4.0,38,1.0,82.0,37.9
7163,126.0,32,25.0,99.0,40.8
7164,172.0,46,28.0,102.0,40.7
7165,87.0,27,21.0,89.0,40.8
7166,75.0,26,18.0,94.0,40.6
7167,12.0,39,3.0,84.0,38.9
7168,160.0,24,26.0,108.0,40.7
7169,61.0,35,15.0,87.0,40.4
7170,151.0,54,26.0,97.0,40.7
7171,66.0,35,12.0,98.0,40.0
7172,91.0,64,16.0,95.0,40.5
7173,106.0,22,23.0,98.0,40.8
7174,60.0,27,12.0,98.0,40.2
7175,140.0,46,26.0,97.0,40.9
7176,30.0,45,6.0,92.0,39.4
7177,119.0,31,21.0,105.0,40.4
7178,65.0,49,13.0,92.0,40.2
7179,192.0,31,29.0,110.0,40.8
7180,102.0,39,20.0,96.0,40.6
7181,85.0,39,15.0,101.0,40.1
7182,134.0,24,26.0,102.0,40.7
7183,191.0,72,28.0,105.0,40.7
7184,230.0,55,26.0,112.0,40.4
7185,168.0,32,26.0,109.0,40.7
7186,51.0,31,14.0,90.0,40.3
7187,122.0,20,27.0,98.0,40.7
7188,51.0,24,12.0,88.0,40.2
7189,56.0,76,10.0,94.0,39.8
7190,20.0,38,7.0,83.0,39.5
7191,16.0,46,5.0,77.0,39.1
7192,68.0,28,17.0,86.0,40.2
7193,155.0,38,26.0,103.0,40.8
7194,27.0,35,6.0,93.0,39.2
7195,36.0,54,7.0,92.0,39.7
7196,187.0,43,30.0,105.0,41.2
7197,75.0,67,14.0,90.0,40.0
7198,141.0,64,20.0,104.0,40.2
7199,22.0,39,5.0,88.0,39.3
7200,173.0,41,26.0,107.0,40.8
7201,40.0,49,8.0,93.0,39.2
7202,74.0,46,16.0,91.0,40.3
7203,51.0,23,9.0,101.0,39.5
7204,18.0,33,4.0,90.0,39.2
7205,166.0,64,22.0,105.0,41.0
7206,10.0,51,3.0,81.0,38.6
7207,225.0,73,28.0,105.0,41.0
7208,95.0,42,20.0,91.0,40.3
7209,14.0,25,4.0,80.0,39.2
7210,226.0,46,30.0,115.0,40.8
7211,60.0,36,13.0,91.0,40.3
7212,59.0,22,14.0,96.0,39.8
7213,110.0,55,20.0,94.0,40.3
7214,103.0,64,15.0,99.0,40.4
7215,11.0,52,3.0,80.0,38.4
7216,106.0,35,20.0,97.0,40.3
7217,231.0,71,26.0,111.0,40.9
7218,116.0,67,20.0,96.0,40.6
7219,139.0,59,20.0,109.0,40.5
7220,24.0,35,10.0,81.0,40.0
7221,181.0,43,27.0,107.0,40.9
7222,110.0,40,22.0,92.0,40.2
7223,149.0,22,29.0,98.0,41.0
7224,103.0,53,18.0,96.0,40.5
7225,30.0,21,11.0,86.0,39.8
7226,85.0,35,17.0,96.0,40.3
7227,38.0,34,8.0,94.0,39.9
7228,209.0,27,27.0,118.0,40.8
7229,238.0,54,29.0,111.0,40.5
7230,142.0,76,19.0,101.0,40.5
7231,126.0,50,21.0,100.0,40.4
7232,142.0,38,25.0,99.0,40.6
7233,8.0,21,4.0,80.0,38.9
7234,17.0,20,6.0,89.0,39.4
7235,126.0,44,20.0,101.0,40.6
7236,74.0,48,15.0,90.0,40.2
7237,81.0,28,20.0,95.0,40.6
7238,128.0,21,23.0,102.0,40.4
7239,141.0,20,23.0,109.0,40.3
7240,57.0,33,13.0,95.0,39.7
7241,63.0,39,13.0,93.0,40.3
7242,116.0,43,19.0,100.0,40.2
7243,164.0,58,25.0,106.0,40.5
7244,42.0,24,9.0,91.0,39.8
7245,46.0,74,9.0,89.0,40.0
7246,97.0,21,24.0,93.0,40.5
7247,6.0,46,2.0,72.0,38.4
7248,124.0,73,18.0,105.0,40.4
7249,191.0,47,27.0,106.0,41.0
7250,176.0,33,28.0,107.0,40.8
7251,157.0,33,26.0,105.0,40.6
7252,16.0,21,5.0,80.0,39.1
7253,131.0,36,27.0,95.0,40.9
7254,37.0,42,9.0,87.0,39.9
7255,39.0,23,9.0,91.0,39.6
7256,136.0,62,20.0,107.0,40.6
7257,170.0,79,27.0,98.0,41.3
7258,109.0,79,18.0,97.0,40.2
7259,14.0,68,3.0,85.0,38.7
7260,76.0,52,14.0,95.0,40.2
7261,126.0,33,21.0,104.0,40.8
7262,47.0,39,11.0,87.0,39.6
7263,74.0,61,12.0,94.0,39.6
7264,132.0,61,20.0,99.0,40.8
7265,57.0,32,14.0,91.0,40.0
7266,55.0,22,11.0,98.0,39.5
7267,31.0,29,10.0,86.0,39.8
7268,79.0,50,13.0,102.0,40.0
7269,16.0,67,3.0,95.0,38.5
7270,59.0,26,16.0,91.0,40.5
7271,102.0,56,18.0,96.0,40.5
7272,152.0,61,19.0,108.0,40.1
7273,34.0,21,9.0,84.0,39.9
7274,34.0,43,8.0,86.0,39.4
7275,103.0,20,21.0,103.0,40.7
7276,13.0,20,5.0,75.0,38.8
7277,107.0,27,19.0,101.0,40.6
7278,115.0,28,22.0,97.0,40.6
7279,59.0,27,13.0,93.0,40.0
7280,32.0,79,6.0,91.0,39.2
7281,97.0,33,18.0,98.0,40.5
7282,99.0,58,16.0,97.0,40.3
7283,170.0,52,26.0,107.0,41.0
7284,46.0,20,14.0,91.0,40.2
7285,125.0,42,21.0,103.0,40.8
7286,86.0,22,19.0,97.0,40.5
7287,29.0,75,6.0,86.0,39.6
7288,37.0,29,8.0,93.0,39.8
7289,107.0,53,20.0,96.0,40.4
7290,199.0,69,25.0,105.0,40.6
7291,94.0,29,16.0,106.0,40.3
7292,85.0,62,14.0,94.0,40.3
7293,6.0,22,2.0,78.0,38.6
7294,21.0,25,5.0,89.0,39.4
7295,94.0,47,16.0,99.0,40.2
7296,184.0,55,27.0,109.0,40.9
7297,81.0,26,17.0,94.0,40.5
7298,210.0,63,25.0,112.0,40.7
7299,66.0,51,15.0,89.0,40.0
7300,147.0,69,22.0,95.0,40.5
7301,77.0,71,13.0,90.0,40.3
7302,47.0,32,10.0,94.0,40.1
7303,223.0,52,29.0,108.0,40.8
7304,67.0,29,14.0,95.0,40.1
7305,94.0,43,16.0,101.0,39.9
7306,31.0,68,8.0,81.0,39.4
7307,57.0,29,14.0,87.0,40.4
7308,6.0,21,2.0,76.0,37.8
7309,162.0,59,26.0,102.0,40.8
7310,46.0,74,10.0,86.0,40.0
7311,42.0,20,14.0,89.0,40.5
7312,150.0,41,23.0,107.0,40.4
7313,56.0,20,13.0,88.0,39.9
7314,147.0,59,22.0,106.0,40.7
7315,71.0,26,17.0,89.0,40.6
7316,112.0,39,21.0,97.0,40.5
7317,212.0,65,30.0,109.0,40.9
7318,6.0,44,2.0,80.0,37.9
7319,14.0,52,4.0,78.0,39.0
7320,64.0,22,18.0,94.0,40.1
7321,20.0,21,6.0,84.0,39.4
7322,41.0,23,11.0,93.0,40.0
7323,171.0,34,25.0,112.0,40.7
7324,24.0,27,7.0,89.0,39.6
7325,69.0,62,11.0,97.0,39.9
7326,167.0,57,26.0,104.0,40.8
7327,66.0,25,14.0,93.0,40.1
7328,77.0,22,17.0,97.0,40.3
7329,88.0,54,18.0,93.0,40.8
7330,155.0,34,27.0,102.0,40.7
7331,94.0,42,18.0,97.0,40.4
7332,84.0,56,16.0,94.0,40.2
7333,189.0,46,24.0,113.0,40.7
7334,8.0,47,2.0,84.0,38.5
7335,104.0,34,18.0,102.0,40.2
7336,44.0,30,10.0,94.0,40.2
7337,235.0,66,29.0,108.0,40.9
7338,2.0,59,1.0,69.0,38.0
7339,28.0,21,7.0,87.0,39.2
7340,31.0,53,8.0,87.0,39.5
7341,41.0,69,7.0,90.0,39.4
7342,74.0,25,13.0,103.0,40.1
7343,79.0,43,18.0,92.0,40.0
7344,88.0,27,18.0,94.0,40.4
7345,106.0,48,17.0,98.0,40.5
7346,22.0,32,5.0,89.0,39.5
7347,18.0,62,4.0,87.0,39.0
7348,16.0,70,3.0,87.0,38.7
7349,136.0,22,24.0,104.0,40.6
7350,49.0,61,10.0,90.0,39.4
7351,47.0,31,10.0,91.0,39.8
7352,81.0,67,14.0,98.0,40.1
7353,21.0,53,5.0,87.0,39.4
7354,23.0,74,5.0,85.0,39.4
7355,38.0,69,7.0,88.0,39.4
7356,136.0,21,26.0,101.0,40.9
7357,166.0,38,25.0,109.0,41.0
7358,158.0,35,27.0,104.0,41.2
7359,196.0,48,28.0,106.0,40.9
7360,4.0,21,1.0,90.0,37.7
7361,111.0,38,20.0,99.0,40.7
7362,34.0,21,9.0,86.0,39.6
7363,211.0,36,29.0,115.0,41.0
7364,86.0,47,17.0,93.0,40.4
7365,153.0,25,25.0,107.0,40.8
7366,94.0,40,17.0,99.0,40.2
7367,19.0,68,4.0,85.0,38.6
7368,37.0,40,10.0,81.0,39.5
7369,8.0,26,4.0,81.0,38.6
7370,11.0,27,3.0,85.0,38.6
7371,61.0,71,12.0,90.0,39.9
7372,25.0,76,5.0,82.0,39.2
7373,71.0,31,14.0,97.0,40.5
7374,131.0,51,21.0,99.0,40.4
7375,154.0,31,27.0,100.0,40.5
7376,105.0,51,20.0,95.0,40.2
7377,136.0,22,22.0,109.0,40.6
7378,132.0,51,23.0,96.0,41.0
7379,13.0,23,3.0,89.0,38.7
7380,77.0,45,14.0,99.0,40.2
7381,28.0,56,6.0,86.0,39.2
7382,165.0,36,27.0,105.0,41.0
7383,38.0,38,9.0,88.0,39.8
7384,17.0,27,6.0,86.0,39.4
7385,60.0,32,15.0,93.0,40.3
7386,45.0,26,12.0,90.0,40.2
7387,143.0,23,22.0,110.0,40.6
7388,117.0,33,24.0,96.0,40.6
7389,76.0,22,16.0,93.0,40.0
7390,54.0,48,11.0,92.0,39.8
7391,148.0,35,24.0,106.0,40.8
7392,177.0,37,28.0,107.0,40.8
7393,114.0,26,23.0,96.0,40.6
7394,7.0,28,4.0,80.0,38.9
7395,13.0,28,3.0,90.0,38.6
7396,71.0,68,14.0,90.0,40.3
7397,77.0,20,16.0,96.0,40.5
7398,139.0,67,21.0,107.0,40.6
7399,98.0,34,18.0,101.0,40.3
7400,68.0,76,12.0,94.0,40.0
7401,148.0,54,24.0,102.0,40.5
7402,100.0,41,18.0,101.0,40.2
7403,181.0,50,24.0,108.0,40.4
7404,56.0,22,12.0,95.0,40.3
7405,92.0,20,20.0,97.0,40.5
7406,204.0,78,29.0,106.0,41.2
7407,174.0,49,27.0,106.0,40.6
7408,26.0,43,6.0,87.0,39.5
7409,126.0,38,19.0,108.0,40.5
7410,182.0,49,25.0,109.0,40.8
7411,141.0,22,24.0,107.0,40.4
7412,18.0,60,4.0,86.0,39.4
7413,42.0,25,11.0,88.0,39.5
7414,203.0,43,28.0,114.0,40.9
7415,243.0,73,29.0,108.0,41.2
7416,64.0,48,13.0,91.0,40.1
7417,26.0,23,8.0,91.0,39.5
7418,31.0,34,6.0,98.0,39.4
7419,42.0,33,9.0,95.0,39.8
7420,10.0,55,2.0,90.0,38.0
7421,65.0,46,12.0,95.0,39.9
7422,101.0,36,17.0,101.0,40.2
7423,26.0,36,7.0,84.0,39.2
7424,145.0,76,18.0,104.0,40.5
7425,15.0,42,4.0,88.0,39.1
7426,161.0,71,21.0,113.0,40.5
7427,28.0,42,7.0,84.0,39.4
7428,109.0,59,20.0,95.0,40.6
7429,14.0,78,2.0,92.0,38.3
7430,108.0,55,18.0,95.0,40.1
7431,14.0,25,4.0,90.0,39.1
7432,106.0,24,27.0,94.0,40.6
7433,44.0,74,9.0,87.0,39.6
7434,98.0,32,18.0,99.0,40.4
7435,9.0,28,2.0,91.0,38.0
7436,70.0,33,16.0,91.0,40.4
7437,150.0,77,20.0,100.0,40.6
7438,21.0,39,6.0,80.0,39.5
7439,134.0,46,23.0,100.0,40.8
7440,54.0,21,15.0,92.0,40.2
7441,10.0,25,4.0,83.0,38.7
7442,51.0,24,11.0,100.0,39.5
7443,218.0,77,30.0,110.0,41.0
7444,112.0,51,17.0,107.0,40.4
7445,101.0,35,20.0,97.0,40.4
7446,98.0,72,18.0,95.0,40.4
7447,76.0,55,17.0,89.0,40.3
7448,215.0,63,24.0,114.0,40.7
7449,7.0,75,2.0,76.0,38.2
7450,84.0,34,14.0,103.0,40.3
7451,48.0,57,11.0,82.0,39.5
7452,38.0,52,7.0,94.0,39.5
7453,49.0,30,11.0,90.0,40.0
7454,60.0,47,13.0,91.0,40.4
7455,65.0,41,13.0,92.0,40.5
7456,48.0,53,11.0,86.0,40.0
7457,76.0,42,14.0,99.0,40.3
7458,74.0,44,15.0,93.0,40.1
7459,23.0,20,5.0,91.0,39.1
7460,102.0,37,19.0,99.0,40.8
7461,28.0,44,11.0,80.0,39.9
7462,69.0,35,13.0,98.0,40.1
7463,5.0,51,2.0,75.0,38.1
7464,24.0,54,7.0,78.0,39.6
7465,136.0,22,25.0,107.0,40.8
7466,131.0,34,26.0,96.0,40.8
7467,44.0,30,9.0,93.0,39.7
7468,4.0,78,1.0,79.0,37.5
7469,52.0,40,10.0,97.0,39.9
7470,88.0,62,16.0,98.0,40.3
7471,190.0,55,27.0,101.0,40.7
7472,136.0,28,23.0,107.0,40.7
7473,106.0,30,20.0,98.0,40.5
7474,13.0,37,3.0,91.0,38.7
7475,172.0,76,26.0,103.0,41.0
7476,133.0,54,19.0,110.0,40.4
7477,73.0,31,18.0,93.0,40.7
7478,10.0,20,3.0,81.0,38.1
7479,172.0,24,28.0,108.0,40.4
7480,122.0,34,23.0,101.0,40.8
7481,125.0,76,17.0,99.0,40.6
7482,12.0,20,6.0,83.0,39.1
7483,126.0,54,18.0,105.0,40.6
7484,62.0,44,12.0,95.0,39.9
7485,167.0,25,28.0,107.0,40.8
7486,3.0,41,1.0,77.0,38.5
7487,107.0,36,19.0,101.0,40.2
7488,62.0,54,10.0,96.0,39.8
7489,34.0,57,7.0,91.0,39.4
7490,14.0,33,8.0,77.0,39.1
7491,4.0,64,1.0,78.0,37.7
7492,15.0,61,3.0,89.0,38.8
7493,210.0,77,25.0,109.0,40.4
7494,12.0,20,4.0,79.0,38.7
7495,75.0,23,16.0,93.0,40.1
7496,99.0,20,20.0,97.0,40.5
7497,7.0,65,2.0,79.0,38.1
7498,142.0,31,24.0,107.0,40.5
7499,87.0,29,22.0,93.0,40.6
7500,59.0,39,10.0,101.0,39.8
7501,20.0,20,5.0,88.0,38.8
7502,188.0,49,29.0,107.0,40.9
7503,64.0,71,12.0,87.0,39.8
7504,121.0,38,23.0,97.0,40.6
7505,9.0,50,4.0,73.0,38.7
7506,62.0,38,15.0,90.0,40.2
7507,199.0,29,28.0,114.0,40.8
7508,30.0,45,7.0,89.0,39.5
7509,29.0,37,7.0,88.0,39.5
7510,40.0,24,10.0,93.0,39.8
7511,31.0,71,7.0,82.0,39.6
7512,11.0,70,3.0,76.0,39.0
7513,34.0,72,6.0,91.0,39.0
7514,114.0,34,22.0,96.0,41.0
7515,142.0,47,23.0,104.0,40.4
7516,168.0,76,24.0,106.0,40.3
7517,105.0,21,21.0,100.0,40.8
7518,104.0,41,19.0,101.0,40.3
7519,11.0,36,3.0,86.0,38.7
7520,55.0,63,11.0,89.0,40.1
7521,76.0,21,20.0,96.0,40.4
7522,48.0,58,10.0,90.0,40.0
7523,108.0,24,22.0,101.0,40.5
7524,38.0,37,9.0,91.0,39.7
7525,128.0,55,21.0,102.0,40.6
7526,4.0,25,1.0,89.0,37.7
7527,107.0,26,21.0,102.0,40.2
7528,45.0,38,11.0,90.0,39.8
7529,22.0,46,6.0,82.0,39.4
7530,54.0,56,12.0,86.0,39.9
7531,61.0,37,14.0,91.0,39.8
7532,52.0,35,10.0,95.0,39.5
7533,15.0,43,4.0,86.0,39.0
7534,5.0,22,2.0,84.0,38.1
7535,203.0,65,27.0,104.0,40.6
7536,55.0,45,12.0,90.0,39.8
7537,47.0,38,11.0,87.0,39.9
7538,73.0,45,16.0,91.0,39.9
7539,60.0,22,14.0,97.0,40.0
7540,19.0,41,5.0,85.0,39.3
7541,163.0,27,28.0,105.0,40.9
7542,176.0,52,25.0,107.0,41.0
7543,22.0,20,10.0,84.0,39.7
7544,71.0,25,17.0,95.0,41.0
7545,60.0,75,12.0,87.0,40.0
7546,100.0,77,16.0,91.0,40.3
7547,41.0,35,9.0,89.0,39.7
7548,55.0,20,13.0,97.0,40.1
7549,166.0,37,26.0,106.0,41.0
7550,28.0,30,7.0,86.0,39.3
7551,93.0,40,17.0,98.0,40.2
7552,106.0,54,18.0,99.0,40.4
7553,94.0,23,22.0,99.0,40.9
7554,63.0,73,14.0,87.0,39.9
7555,34.0,68,8.0,84.0,39.6
7556,38.0,44,10.0,83.0,39.8
7557,37.0,77,8.0,83.0,39.7
7558,100.0,38,20.0,94.0,40.6
7559,56.0,63,11.0,90.0,40.0
7560,113.0,27,19.0,106.0,40.7
7561,32.0,59,6.0,88.0,39.0
7562,126.0,36,21.0,104.0,40.5
7563,43.0,35,9.0,98.0,39.7
7564,50.0,45,10.0,93.0,40.0
7565,44.0,64,8.0,97.0,39.4
7566,36.0,37,9.0,86.0,40.1
7567,115.0,46,17.0,106.0,40.4
7568,65.0,31,13.0,96.0,39.9
7569,5.0,33,2.0,82.0,38.2
7570,51.0,33,13.0,91.0,40.0
7571,56.0,21,15.0,93.0,40.6
7572,13.0,38,3.0,87.0,39.0
7573,8.0,31,2.0,85.0,37.2
7574,182.0,33,28.0,108.0,41.4
7575,27.0,42,7.0,87.0,39.7
7576,198.0,74,29.0,106.0,41.0
7577,82.0,25,15.0,100.0,40.3
7578,15.0,59,4.0,78.0,38.5
7579,7.0,31,2.0,81.0,38.2
7580,45.0,37,10.0,92.0,40.0
7581,70.0,21,14.0,98.0,40.3
7582,36.0,76,6.0,90.0,39.5
7583,194.0,72,29.0,106.0,40.9
7584,120.0,71,17.0,109.0,40.6
7585,17.0,73,4.0,83.0,39.2
7586,160.0,31,27.0,105.0,40.5
7587,14.0,26,3.0,92.0,38.3
7588,84.0,39,18.0,91.0,40.3
7589,113.0,66,18.0,97.0,40.6
7590,75.0,21,17.0,91.0,40.2
7591,33.0,32,8.0,92.0,39.3
7592,127.0,41,24.0,98.0,40.8
7593,71.0,27,14.0,96.0,39.8
7594,124.0,47,19.0,104.0,40.3
7595,125.0,42,21.0,103.0,40.7
7596,132.0,40,21.0,107.0,40.4
7597,123.0,44,20.0,100.0,40.5
7598,31.0,57,6.0,92.0,39.2
7599,112.0,20,25.0,100.0,40.6
7600,102.0,33,19.0,99.0,40.4
7601,147.0,57,23.0,98.0,40.5
7602,177.0,70,21.0,106.0,40.5
7603,50.0,24,11.0,92.0,39.9
7604,94.0,57,18.0,94.0,40.3
7605,49.0,63,10.0,89.0,40.1
7606,59.0,20,12.0,97.0,39.8
7607,26.0,38,6.0,87.0,39.5
7608,125.0,20,21.0,105.0,40.1
7609,165.0,24,25.0,111.0,40.7
7610,105.0,71,15.0,99.0,39.9
7611,113.0,69,18.0,93.0,40.7
7612,167.0,77,23.0,99.0,40.6
7613,105.0,28,22.0,99.0,40.4
7614,30.0,48,8.0,85.0,39.3
7615,26.0,38,5.0,96.0,39.2
7616,79.0,42,18.0,91.0,40.1
7617,163.0,67,24.0,107.0,40.6
7618,113.0,56,21.0,97.0,40.4
7619,20.0,27,11.0,79.0,39.9
7620,62.0,26,12.0,97.0,40.3
7621,184.0,72,25.0,109.0,40.6
7622,22.0,31,6.0,84.0,39.2
7623,15.0,74,3.0,90.0,38.6
7624,69.0,29,16.0,97.0,40.0
7625,26.0,32,7.0,83.0,39.6
7626,141.0,30,30.0,97.0,41.3
7627,47.0,79,8.0,89.0,39.6
7628,2.0,25,1.0,83.0,37.3
7629,16.0,23,6.0,84.0,38.9
7630,168.0,63,22.0,107.0,40.6
7631,144.0,39,19.0,112.0,40.4
7632,79.0,25,16.0,95.0,40.9
7633,103.0,27,22.0,92.0,40.5
7634,47.0,51,10.0,89.0,39.9
7635,61.0,54,13.0,89.0,40.2
7636,198.0,35,29.0,110.0,40.8
7637,169.0,23,26.0,109.0,40.6
7638,102.0,24,17.0,106.0,40.3
7639,16.0,43,4.0,85.0,39.2
7640,108.0,37,22.0,96.0,40.8
7641,131.0,40,18.0,108.0,40.5
7642,13.0,34,3.0,89.0,38.1
7643,166.0,22,27.0,107.0,40.8
7644,93.0,20,22.0,97.0,40.5
7645,106.0,28,22.0,95.0,40.5
7646,20.0,25,5.0,85.0,39.1
7647,33.0,38,8.0,86.0,39.6
7648,150.0,50,21.0,104.0,40.3
7649,182.0,50,26.0,110.0,40.9
7650,49.0,68,10.0,89.0,40.2
7651,119.0,51,23.0,95.0,40.6
7652,22.0,74,5.0,82.0,38.8
7653,146.0,47,26.0,99.0,40.8
7654,58.0,25,14.0,88.0,40.2
7655,195.0,43,30.0,108.0,41.0
7656,7.0,51,3.0,75.0,38.5
7657,156.0,64,22.0,108.0,40.4
7658,93.0,52,15.0,101.0,40.2
7659,115.0,40,18.0,106.0,40.1
7660,49.0,31,10.0,97.0,39.8
7661,10.0,38,3.0,83.0,38.5
7662,84.0,25,15.0,103.0,40.1
7663,65.0,44,12.0,97.0,39.8
7664,123.0,34,22.0,99.0,41.1
7665,10.0,37,4.0,81.0,38.8
7666,19.0,35,5.0,90.0,38.7
7667,21.0,61,5.0,83.0,38.8
7668,41.0,23,8.0,96.0,39.6
7669,71.0,27,16.0,91.0,40.5
7670,15.0,30,4.0,89.0,39.0
7671,37.0,24,8.0,94.0,39.7
7672,61.0,59,11.0,94.0,39.8
7673,60.0,35,12.0,93.0,39.9
7674,185.0,61,26.0,102.0,41.3
7675,89.0,50,16.0,98.0,40.4
7676,152.0,33,26.0,102.0,40.8
7677,129.0,34,20.0,108.0,40.6
7678,15.0,27,5.0,86.0,39.3
7679,82.0,21,17.0,100.0,40.2
7680,242.0,59,28.0,112.0,41.3
7681,100.0,55,18.0,94.0,40.1
7682,144.0,46,24.0,104.0,40.6
7683,6.0,44,2.0,79.0,38.2
7684,13.0,27,4.0,87.0,38.7
7685,201.0,70,29.0,100.0,40.7
7686,61.0,33,12.0,95.0,40.3
7687,179.0,22,26.0,113.0,40.7
7688,64.0,24,17.0,94.0,40.4
7689,205.0,52,26.0,112.0,40.8
7690,6.0,44,2.0,76.0,38.3
7691,172.0,31,28.0,105.0,40.9
7692,6.0,32,2.0,84.0,38.0
7693,11.0,26,7.0,79.0,39.5
7694,11.0,28,3.0,83.0,38.7
7695,44.0,47,9.0,92.0,39.6
7696,19.0,28,5.0,86.0,39.0
7697,75.0,44,15.0,93.0,39.8
7698,259.0,57,29.0,117.0,40.7
7699,212.0,58,27.0,108.0,40.8
7700,91.0,41,17.0,95.0,40.5
7701,148.0,20,25.0,107.0,40.7
7702,238.0,62,29.0,108.0,40.6
7703,22.0,28,7.0,87.0,39.7
7704,45.0,54,11.0,84.0,40.3
7705,14.0,23,8.0,79.0,39.3
7706,49.0,26,12.0,93.0,40.0
7707,37.0,24,9.0,89.0,39.8
7708,167.0,22,28.0,107.0,40.5
7709,73.0,40,15.0,93.0,40.3
7710,103.0,72,13.0,103.0,40.1
7711,12.0,79,2.0,89.0,38.3
7712,91.0,30,18.0,96.0,40.5
7713,130.0,25,23.0,103.0,40.6
7714,95.0,28,18.0,99.0,40.3
7715,70.0,76,12.0,96.0,40.2
7716,178.0,55,26.0,108.0,40.9
7717,159.0,43,27.0,102.0,40.6
7718,43.0,56,8.0,91.0,39.9
7719,154.0,26,25.0,106.0,40.4
7720,130.0,29,22.0,105.0,40.8
7721,108.0,32,18.0,106.0,40.4
7722,126.0,51,19.0,102.0,40.5
7723,113.0,39,22.0,95.0,40.7
7724,2.0,36,1.0,75.0,37.4
7725,183.0,24,30.0,107.0,40.5
7726,9.0,29,2.0,91.0,38.3
7727,33.0,31,8.0,86.0,39.6
7728,7.0,66,2.0,76.0,38.0
7729,156.0,46,24.0,107.0,40.8
7730,206.0,32,29.0,112.0,40.8
7731,177.0,20,29.0,109.0,40.9
7732,92.0,53,16.0,96.0,40.5
7733,60.0,28,12.0,95.0,40.2
7734,39.0,74,8.0,86.0,39.5
7735,92.0,56,15.0,99.0,40.1
7736,47.0,44,10.0,90.0,39.7
7737,74.0,22,15.0,97.0,40.3
7738,144.0,51,24.0,101.0,40.4
7739,192.0,78,27.0,108.0,40.6
7740,29.0,40,7.0,90.0,39.8
7741,217.0,51,28.0,109.0,41.0
7742,130.0,29,21.0,108.0,40.6
7743,245.0,59,30.0,109.0,40.6
7744,70.0,22,17.0,88.0,40.6
7745,134.0,45,18.0,109.0,40.5
7746,190.0,28,29.0,110.0,41.2
7747,41.0,47,9.0,93.0,39.8
7748,96.0,24,16.0,105.0,40.4
7749,127.0,48,21.0,101.0,40.3
7750,17.0,34,4.0,94.0,39.0
7751,34.0,74,5.0,92.0,39.2
7752,184.0,22,29.0,107.0,40.6
7753,124.0,24,25.0,98.0,40.9
7754,194.0,68,30.0,105.0,40.8
7755,268.0,78,27.0,115.0,41.1
7756,103.0,22,20.0,97.0,40.5
7757,204.0,30,30.0,112.0,41.2
